speciesCode,cat,taxonOrder,aba
rebpit1,species,12727,
sanpit1,species,12733,
siapit1,species,12734,
sulpit3,species,12735,
sulpit1,species,12736,
molpit1,species,12737,
sompit1,species,12741,
pappit1,species,12744,
neipit1,species,12750,
tabpit1,species,12753,
nebpit1,species,12754,
loupit1,species,12755,
blcpit1,species,12756,
bkhpit1,species,12757,
blbpit1,species,12758,
garpit1,species,12759,
earpit1,species,12763,
runpit1,species,12764,
blnpit1,species,12769,
blrpit1,species,12772,
giapit1,species,12778,
schpit1,species,12781,
banpit3,species,12782,
banpit2,species,12783,
banpit4,species,12784,
blhpit1,species,12785,
blupit1,species,12786,
babpit1,species,12790,
gurpit1,species,12791,
afrpit1,species,12793,
grbpit1,species,12797,
indpit1,species,12798,
blwpit1,species,12799,
faipit1,species,12800,
hoopit2,species,12801,
azbpit1,species,12817,
noipit1,species,12820,
ivbpit1,species,12824,
elepit2,species,12827,
elepit7,species,12828,
elepit6,species,12832,
blfpit1,species,12834,
manpit1,species,12838,
suppit1,species,12839,
raipit1,species,12840,
rurant1,species,12845,
chsant1,species,12850,
yerant1,species,12851,
aswant1,species,12852,
fasant1,species,12857,
bamant1,species,12861,
spbant3,species,12862,
giaant2,species,12863,
latant1,species,12867,
tufant1,species,12868,
bltant3,species,12869,
undant2,species,12870,
fulant1,species,12874,
greant1,species,12876,
blcant4,species,12887,
sicant1,species,12895,
gloant1,species,12896,
whbant2,species,12899,
barant1,species,12900,
rucant1,species,12914,
ruwant2,species,12922,
chaant1,species,12923,
bacant2,species,12926,
linant1,species,12931,
chbant2,species,12935,
colant1,species,12941,
wesant1,species,12944,
blhant2,species,12947,
plwant1,species,12948,
mocant1,species,12952,
blaant1,species,12957,
cocant1,species,12958,
casant1,species,12959,
blgant2,species,12960,
norsla1,species,12966,
natsla1,species,12973,
bolsla1,species,12976,
plasla1,species,12977,
soosla1,species,12978,
varant1,species,12979,
uniant2,species,12988,
whsant2,species,12992,
uplant1,species,13003,
blbant1,species,13004,
batant2,species,13005,
amaant2,species,13006,
stbant1,species,13012,
acrant1,species,13015,
sttant1,species,13017,
peaant1,species,13018,
blabus1,species,13019,
rebbus1,species,13020,
ronbus1,species,13021,
rusant1,species,13022,
rufant12,species,13031,
spbant5,species,13034,
plaant1,species,13035,
stcant1,species,13054,
spcant1,species,13055,
rubant2,species,13056,
bicant4,species,13057,
pluant3,species,13060,
whsant4,species,13061,
dutant2,species,13065,
satant1,species,13068,
cinant1,species,13072,
blsant1,species,13078,
spfant1,species,13082,
pltant1,species,13083,
rubant3,species,13087,
spwant2,species,13088,
chtant1,species,13093,
brbant2,species,13094,
wheant1,species,13095,
rubsti1,species,13100,
madant1,species,13105,
fooant1,species,13109,
ornant1,species,13112,
rutant3,species,13119,
pygant1,species,13123,
mouant,species,13124,
yetant1,species,13127,
sclant1,species,13128,
guista1,species,13129,
amasta1,species,13130,
pacant,species,13131,
cheant1,species,13132,
klaant1,species,13133,
stcant4,species,13134,
whfant2,species,13139,
slaant1,species,13147,
risant1,species,13151,
salant1,species,13154,
lowant1,species,13155,
batant3,species,13162,
iheant1,species,13163,
rdjant2,species,13167,
ashant1,species,13168,
uniant1,species,13169,
alaant1,species,13170,
plwant2,species,13171,
gryant1,species,13176,
leaant1,species,13182,
banant2,species,13184,
stbant2,species,13185,
caaant1,species,13188,
bahant1,species,13189,
blcant2,species,13190,
mapant1,species,13191,
ajpant1,species,13192,
crbant1,species,13193,
astant1,species,13194,
sptant1,species,13197,
dugant1,species,13198,
todant1,species,13199,
ancant1,species,13200,
spbant4,species,13201,
rorant1,species,13202,
pecant1,species,13205,
labant1,species,13206,
yebant2,species,13207,
ruwant3,species,13212,
ruwant4,species,13215,
dowant1,species,13217,
nabant1,species,13230,
blhant4,species,13231,
whfant1,species,13232,
serant1,species,13243,
resant1,species,13246,
blbant2,species,13247,
rubant4,species,13250,
sinant1,species,13254,
parant1,species,13255,
ferant1,species,13259,
berant1,species,13260,
rutant1,species,13261,
ocrant1,species,13262,
dutant1,species,13263,
scaant2,species,13264,
strant2,species,13267,
lotant1,species,13270,
klaant2,species,13271,
samant2,species,13272,
sthant1,species,13273,
guiwaa1,species,13279,
imewaa1,species,13280,
perwaa1,species,13281,
yebwaa1,species,13284,
ronwaa1,species,13287,
spiwaa1,species,13288,
manwaa1,species,13293,
yebant3,species,13295,
orbant1,species,13298,
stcant3,species,13299,
wilant1,species,13300,
parant2,species,13304,
dusant1,species,13305,
blaant2,species,13312,
blaant4,species,13313,
blaant5,species,13319,
manant1,species,13322,
gryant2,species,13323,
rdjant1,species,13328,
magant1,species,13329,
banant1,species,13330,
jetant1,species,13331,
ribant1,species,13332,
wesfie1,species,13333,
whbfie9,species,13341,
eaafie1,species,13342,
fbfeye1,species,13346,
wsfeye1,species,13347,
sleant1,species,13348,
whbant6,species,13349,
asbant1,species,13354,
blfant2,species,13359,
bltant1,species,13367,
whlant1,species,13368,
blcant3,species,13369,
batant1,species,13372,
bawant1,species,13373,
bacant1,species,13374,
silant1,species,13379,
blhant3,species,13384,
allant1,species,13391,
slcant3,species,13392,
rorant2,species,13393,
pluant1,species,13396,
spwant3,species,13397,
humant1,species,13402,
brhant1,species,13403,
rufant4,species,13404,
cauant2,species,13405,
whbant1,species,13409,
chbant1,species,13414,
gyhant1,species,13422,
dumant1,species,13423,
dumant3,species,13424,
esmant1,species,13425,
sttant3,species,13426,
chtant2,species,13427,
zimant1,species,13431,
febant1,species,13435,
whiant1,species,13438,
scaant3,species,13439,
whbant4,species,13442,
squant1,species,13443,
whsant1,species,13444,
goeant1,species,13445,
sooant1,species,13446,
zelant1,species,13449,
immant1,species,13452,
yapant1,species,13455,
bltant2,species,13456,
gybant1,species,13462,
wibant1,species,13463,
whpant1,species,13466,
whmant2,species,13469,
bicant2,species,13470,
whcant1,species,13476,
rutant4,species,13481,
whtant1,species,13485,
lunant2,species,13486,
baeant1,species,13487,
harant1,species,13488,
whbant5,species,13489,
chcant1,species,13490,
hacant1,species,13491,
spoant1,species,13495,
spbant6,species,13498,
dobant2,species,13504,
scbant3,species,13505,
scbant8,species,13512,
bsbeye1,species,13516,
rwbeye1,species,13521,
pafant1,species,13524,
oceant1,species,13525,
colcre1,species,13529,
olccre1,species,13534,
marcre1,species,13538,
elecre1,species,13539,
blcant1,species,13542,
rucant3,species,13545,
blbgna1,species,13549,
blcgna1,species,13550,
chbgna1,species,13554,
astgna1,species,13563,
rufgna2,species,13564,
hoogna1,species,13565,
rufgna3,species,13566,
chcgna1,species,13569,
slagna1,species,13574,
undant1,species,13577,
giaant1,species,13580,
greant2,species,13584,
varant2,species,13587,
mouant1,species,13593,
scaant1,species,13596,
tacant1,species,13610,
plbant1,species,13611,
ocsant1,species,13616,
eluant1,species,13617,
chcant2,species,13618,
watant1,species,13626,
samant1,species,13627,
cunant1,species,13628,
sthant2,species,13629,
gynant1,species,13632,
jocant1,species,13635,
chnant1,species,13636,
pabant1,species,13640,
whtant2,species,13641,
yebant1,species,13642,
whbant3,species,13643,
rutant5,species,13646,
bayant1,species,13647,
rawant1,species,13648,
rufant5,species,13649,
rufant6,species,13650,
bicant3,species,13651,
rufant7,species,13654,
oxaant1,species,13655,
ayaant1,species,13656,
rufant10,species,13657,
punant1,species,13660,
rufant11,species,13661,
chaant4,species,13662,
equant1,species,13663,
rufant8,species,13665,
cheant2,species,13666,
chaant5,species,13667,
panant1,species,13668,
rufant9,species,13669,
tawant1,species,13671,
antant1,species,13675,
brbant1,species,13676,
rufant2,species,13679,
spbant1,species,13681,
stcant2,species,13682,
spoant6,species,13688,
spoant5,species,13691,
alfant1,species,13692,
masant1,species,13693,
whbant7,species,13694,
whlant2,species,13695,
amaant1,species,13698,
thiant1,species,13701,
thlant2,species,13705,
thlant3,species,13711,
tepant1,species,13712,
ocbant1,species,13718,
scbant2,species,13727,
hooant1,species,13728,
perant1,species,13732,
ocfant1,species,13733,
rubant5,species,13734,
rubant7,species,13737,
slcant2,species,13738,
slcant5,species,13746,
crfant1,species,13749,
cthhue1,species,13750,
bthhue1,species,13751,
moutur1,species,13752,
whttap1,species,13755,
chutap1,species,13758,
rubtap1,species,13761,
ocetap1,species,13765,
cregal1,species,13768,
sangal1,species,13771,
spobam1,species,13772,
slabri1,species,13773,
strbri1,species,13774,
ocftap1,species,13775,
asctap1,species,13776,
whbtap1,species,13777,
bahtap1,species,13778,
martap1,species,13779,
diatap2,species,13780,
bratap1,species,13781,
roctap1,species,13782,
platap1,species,13783,
sertap1,species,13784,
moctap1,species,13785,
dustap1,species,13786,
magtap1,species,13787,
anctap1,species,13788,
whwtap1,species,13789,
partap4,species,13790,
partap2,species,13791,
partap1,species,13792,
whbtap2,species,13793,
zimtap1,species,13796,
puntap1,species,13797,
diatap1,species,13798,
viltap1,species,13799,
amptap1,species,13800,
miltap1,species,13801,
nebtap1,species,13802,
tritap1,species,13803,
boltap1,species,13804,
whctap1,species,13805,
samtap1,species,13809,
lottap1,species,13810,
ruvtap1,species,13811,
blatap2,species,13812,
laftap1,species,13813,
juntap1,species,13814,
unitap1,species,13815,
tsctap1,species,13816,
blatap1,species,13817,
siftap1,species,13821,
nartap2,species,13824,
tactap1,species,13825,
chotap1,species,13826,
upmtap1,species,13827,
stitap1,species,13830,
alptap1,species,13831,
ecutap1,species,13832,
cartap1,species,13833,
mattap1,species,13834,
brrtap1,species,13838,
pertap1,species,13839,
mertap1,species,13840,
chutap2,species,13843,
spitap2,species,13844,
rucant2,species,13847,
bkfant2,species,13852,
blfant1,species,13856,
rufant3,species,13870,
blhant1,species,13871,
rubant1,species,13874,
shtant1,species,13880,
strant3,species,13893,
sucant1,species,13897,
schant1,species,13898,
rutant2,species,13901,
barant2,species,13902,
tatlea1,species,13907,
soalea1,species,13910,
shblea1,species,13917,
sctlea1,species,13921,
bltlea1,species,13925,
grtlea1,species,13932,
rublea1,species,13940,
coamin1,species,13944,
slbmin1,species,13948,
commin1,species,13951,
punmin1,species,13963,
cammin2,species,13965,
thbmin1,species,13966,
rubmin1,species,13967,
gramin1,species,13975,
shbmin1,species,13976,
dawmin1,species,13977,
crrmin1,species,13978,
sptwoo1,species,13980,
oliwoo1,species,13984,
lotwoo1,species,14003,
tyrwoo1,species,14014,
whcwoo1,species,14017,
rudwoo1,species,14025,
tawwoo1,species,14030,
plbwoo1,species,14034,
plwwoo1,species,14049,
webwoo1,species,14053,
citwoo1,species,14070,
lobwoo1,species,14076,
nobwoo1,species,14077,
amabaw1,species,14083,
blbwoo1,species,14093,
hofwoo2,species,14107,
plawoo1,species,14108,
babwoo1,species,14112,
rebwoo1,species,14116,
uniwoo1,species,14117,
stbwoo1,species,14120,
mouwoo1,species,14149,
whtwoo1,species,14152,
grrwoo1,species,14156,
strwoo2,species,14161,
leswoo4,species,14166,
leswoo2,species,14167,
chrwoo1,species,14171,
ocewoo1,species,14174,
elewoo1,species,14185,
spiwoo1,species,14191,
cocwoo1,species,14192,
butwoo1,species,14203,
ivbwoo1,species,14215,
blswoo1,species,14224,
spowoo1,species,14228,
olbwoo1,species,14236,
stbwoo2,species,14242,
zimwoo2,species,14256,
rebscy1,species,14258,
blbscy1,species,14271,
cubscy1,species,14272,
brbscy1,species,14279,
grescy1,species,14286,
scbwoo4,species,14287,
sthwoo1,species,14288,
nabwoo1,species,14296,
whswoo1,species,14305,
spcwoo1,species,14308,
monwoo1,species,14313,
scawoo1,species,14323,
scawoo2,species,14326,
linwoo4,species,14327,
linwoo3,species,14328,
inawoo1,species,14329,
ducwoo1,species,14331,
slbxen1,species,14336,
plaxen1,species,14340,
strxen1,species,14354,
potpal1,species,14368,
rutxen1,species,14369,
whttre2,species,14370,
rocear1,species,14371,
stbear2,species,14372,
batear1,species,14376,
crachi1,species,14377,
buftuf1,species,14380,
strtuf1,species,14383,
ruwbar1,species,14394,
bolear1,species,14397,
chaear1,species,14398,
wibhor1,species,14402,
palhor2,species,14405,
pabhor2,species,14415,
leshor1,species,14416,
rufhor2,species,14417,
crehor1,species,14423,
shtstr1,species,14425,
wrlrus1,species,14432,
cubree1,species,14437,
strear1,species,14438,
pafear1,species,14441,
sctear1,species,14442,
whtear1,species,14446,
bubear2,species,14447,
lotcin1,species,14453,
buwcin1,species,14456,
blacin1,species,14457,
corcin1,species,14460,
chwcin1,species,14461,
olrcin1,species,14465,
crwcin1,species,14466,
gyfcin1,species,14473,
stbcin1,species,14477,
roycin1,species,14480,
whbcin1,species,14481,
whwcin1,species,14482,
dabcin1,species,14485,
surcin1,species,14488,
seacin1,species,14489,
ducfog1,species,14491,
wcfgle1,species,14492,
grexen1,species,14493,
pabtre1,species,14494,
crytre1,species,14497,
shbtre1,species,14498,
swfgle,species,14502,
rurfog1,species,14505,
alfgle1,species,14511,
bcfgle1,species,14513,
crfgle1,species,14514,
stfgle1,species,14516,
mofgle1,species,14519,
rutfog1,species,14526,
whbfog1,species,14529,
obfgle2,species,14530,
gufgle1,species,14532,
lifgle1,species,14535,
bbfgle1,species,14543,
rnfgle1,species,14549,
rumfog1,species,14552,
wtfgle1,species,14555,
perrec1,species,14560,
bolrec1,species,14561,
chwhoo1,species,14563,
bffgle,species,14566,
chwfog1,species,14574,
ccfgle1,species,14577,
cangro1,species,14578,
hhfgle1,species,14579,
rufgle1,species,14582,
samfog1,species,14601,
unitre1,species,14602,
flatre1,species,14603,
rubtre1,species,14606,
strtre1,species,14607,
stctre1,species,14611,
stbtre1,species,14618,
blbtre1,species,14619,
ccfgle2,species,14622,
brfgle1,species,14625,
btfgle1,species,14626,
butfog4,species,14634,
strwoo1,species,14635,
obfgle3,species,14644,
parfog1,species,14651,
perfog1,species,14652,
wefgle1,species,14653,
spobar1,species,14658,
whtbar1,species,14667,
beatre1,species,14670,
rudtre1,species,14671,
fudtre1,species,14674,
peatre1,species,14675,
thtray1,species,14679,
masray1,species,14683,
demwir1,species,14684,
tatspi1,species,14685,
bctspi1,species,14686,
tutspi1,species,14689,
pmtspi1,species,14690,
sttspi2,species,14695,
rctspi1,species,14696,
wbtspi1,species,14700,
sttspi1,species,14701,
antspi1,species,14705,
artspi1,species,14711,
ruftho1,species,14713,
stftho1,species,14723,
littho1,species,14726,
chbtho1,species,14727,
spbtho1,species,14728,
frbtho1,species,14729,
gretho2,species,14730,
oretho1,species,14731,
orbtho1,species,14732,
whbspi2,species,14735,
firgat1,species,14740,
lalbru1,species,14741,
crbcan1,species,14744,
bercan1,species,14751,
shbcan1,species,14752,
cipcan1,species,14755,
hudcan1,species,14756,
auscan1,species,14757,
lifcan1,species,14758,
mascan1,species,14761,
juncan1,species,14767,
sctcan1,species,14768,
stbcan1,species,14769,
puncan1,species,14777,
sttcan1,species,14782,
corcan1,species,14786,
itaspi1,species,14792,
shbcan2,species,14793,
bltthi1,species,14798,
punthi1,species,14799,
vilthi3,species,14800,
vilthi2,species,14801,
cancan1,species,14802,
rufcan1,species,14806,
maqcan1,species,14807,
eyrthi1,species,14808,
ocbthi1,species,14809,
perthi1,species,14810,
whcthi1,species,14811,
mocthi1,species,14817,
pilgra1,species,14819,
orfplu2,species,14820,
dobgra1,species,14821,
equgra1,species,14824,
spepri1,species,14825,
rorbar1,species,14826,
strsof1,species,14830,
orisof1,species,14831,
deasof1,species,14832,
plasof1,species,14833,
rumsof1,species,14837,
stbree2,species,14839,
sutspi1,species,14841,
marspi2,species,14842,
licspi1,species,14845,
rubspi4,species,14848,
rubspi5,species,14853,
parspi1,species,14854,
crespi1,species,14855,
stcspi2,species,14858,
bolspi1,species,14862,
olispi1,species,14863,
palspi1,species,14865,
gyhspi1,species,14866,
crcspi1,species,14869,
refspi1,species,14872,
tepspi1,species,14876,
stcspi1,species,14877,
asbspi1,species,14878,
licspi5,species,14882,
